"source","ingredientPhrase"
"https://www.simplyrecipes.com/recipes/stir_fry_ginger_beef","2 Tbsp vegetable oil (preferably peanut)"
"https://www.simplyrecipes.com/recipes/stir_fry_ginger_beef","1 Tbsp dark toasted sesame oil (optional)"
"https://www.simplyrecipes.com/recipes/stir_fry_ginger_beef","3-4 green onions, cut on a diagonal, 1/2-inch apart, including the greens"
"https://www.simplyrecipes.com/recipes/stir_fry_ginger_beef","2 cloves garlic, thinly sliced"
"https://www.simplyrecipes.com/recipes/stir_fry_ginger_beef","2-3 hot chilis, preferably red serranos, seeded, sliced"
"https://www.simplyrecipes.com/recipes/stir_fry_ginger_beef","1-inch nob of ginger, peeled, cut lengthwise into matchstick shapes"
"https://www.simplyrecipes.com/recipes/stir_fry_ginger_beef","1/2 cup loosely packed, chopped cilantro"
"https://www.tasteofhome.com/recipes/berry-turkey-sandwich","2 tablespoons reduced-fat spreadable cream cheese"
"https://www.tasteofhome.com/recipes/berry-turkey-sandwich","2 teaspoons finely chopped pecans"
"https://www.tasteofhome.com/recipes/berry-turkey-sandwich","4 slices whole wheat bread"
"https://www.tasteofhome.com/recipes/berry-turkey-sandwich","2 lettuce leaves"
"https://www.tasteofhome.com/recipes/berry-turkey-sandwich","2 slices reduced-fat Swiss cheese"
"https://www.tasteofhome.com/recipes/berry-turkey-sandwich","1/4 pound thinly sliced deli turkey breast"
"https://www.tasteofhome.com/recipes/berry-turkey-sandwich","4 fresh strawberries, sliced"
"https://pinchofyum.com/garlic-basil-barramundi-skillet","1 tablespoon olive oil"
"https://pinchofyum.com/garlic-basil-barramundi-skillet","2 cloves garlic, minced"
"https://pinchofyum.com/garlic-basil-barramundi-skillet","fresh torn basil and fresh minced parsley"
"https://pinchofyum.com/garlic-basil-barramundi-skillet","generous pinch of salt, freshly cracked pepper"
"https://pinchofyum.com/garlic-basil-barramundi-skillet","4-6 tomatoes, diced (about 1 1/2 cups)"
"https://pinchofyum.com/garlic-basil-barramundi-skillet","1 12-ounce can white beans, rinsed and drained"
"https://pinchofyum.com/garlic-basil-barramundi-skillet","12-16 ounces barramundi (or your favorite white fish), thawed"
"https://pinchofyum.com/garlic-basil-barramundi-skillet","1/2 cup chicken or vegetable broth"
"https://pinchofyum.com/garlic-basil-barramundi-skillet","4 tablespoons butter"
"https://pinchofyum.com/garlic-basil-barramundi-skillet","Parmesan cheese for topping"
"https://recipes.timesofindia.com/recipes/vegetable-madras-curry/rs59353315.cms","2 Numbers onion"
"https://recipes.timesofindia.com/recipes/vegetable-madras-curry/rs59353315.cms","800 grams potato"
"https://recipes.timesofindia.com/recipes/vegetable-madras-curry/rs59353315.cms","2 tablespoon vegetable oil"
"https://recipes.timesofindia.com/recipes/vegetable-madras-curry/rs59353315.cms","2 inch ginger"
"https://recipes.timesofindia.com/recipes/vegetable-madras-curry/rs59353315.cms","2 cup peas"
"https://recipes.timesofindia.com/recipes/vegetable-madras-curry/rs59353315.cms","4 cup vegetable broth"
"https://recipes.timesofindia.com/recipes/vegetable-madras-curry/rs59353315.cms","4 tablespoon Madras curry powder"
"https://recipes.timesofindia.com/recipes/vegetable-madras-curry/rs59353315.cms","2 cloves garlic"
"https://recipes.timesofindia.com/recipes/vegetable-madras-curry/rs59353315.cms","800 grams tomato"
"https://recipes.timesofindia.com/recipes/vegetable-madras-curry/rs59353315.cms","250 grams baby spinach"
"https://recipes.timesofindia.com/recipes/vegetable-madras-curry/rs59353315.cms","600 grams cauliflower"
"https://www.epicurious.com/recipes/food/views/home-style-burmese-chicken-kebat","1 1/2 pounds boneless, skinless chicken thighs (5 to 6 thighs)"
"https://www.epicurious.com/recipes/food/views/home-style-burmese-chicken-kebat","1 1/2 teaspoons Madras curry powder"
"https://www.epicurious.com/recipes/food/views/home-style-burmese-chicken-kebat","1 teaspoon fish sauce"
"https://www.epicurious.com/recipes/food/views/home-style-burmese-chicken-kebat","1/2 teaspoon salt"
"https://www.epicurious.com/recipes/food/views/home-style-burmese-chicken-kebat","1 small-to-medium yellow onion"
"https://www.epicurious.com/recipes/food/views/home-style-burmese-chicken-kebat","2 tablespoons canola oil"
"https://www.epicurious.com/recipes/food/views/home-style-burmese-chicken-kebat","2 tablespoons minced garlic"
"https://www.epicurious.com/recipes/food/views/home-style-burmese-chicken-kebat","2 tablespoons water"
"https://www.epicurious.com/recipes/food/views/home-style-burmese-chicken-kebat","2 Roma tomatoes, each cut into 6 to 8 wedges"
"https://www.epicurious.com/recipes/food/views/home-style-burmese-chicken-kebat","Handful of cilantro sprigs, coarsely chopped, for garnish"
"https://www.epicurious.com/recipes/food/views/home-style-burmese-chicken-kebat","1 lime or lemon, cut into wedges, for garnish"
"https://www.simplyrecipes.com/recipes/asian_tuna_salad","10-12 ounces of canned white albacore tuna packed in water, drained"
"https://www.simplyrecipes.com/recipes/asian_tuna_salad","8-10 small radishes, cut into wedges"
"https://www.simplyrecipes.com/recipes/asian_tuna_salad","1 large carrot, shredded"
"https://www.simplyrecipes.com/recipes/asian_tuna_salad","1 clove garlic, smashed and minced"
"https://www.simplyrecipes.com/recipes/asian_tuna_salad","1 teaspoon minced ginger"
"https://www.simplyrecipes.com/recipes/asian_tuna_salad","1/2 to 1 serrano chile, seeded and minced (taste for heat and adjust, can also sub some chili pepper flakes)"
"https://www.simplyrecipes.com/recipes/asian_tuna_salad","2 Tbsp vegetable oil"
"https://www.simplyrecipes.com/recipes/asian_tuna_salad","1 teaspoon dark sesame oil"
"https://www.simplyrecipes.com/recipes/asian_tuna_salad","3 Tbsp seasoned rice vinegar (or plain rice vinegar with a teaspoon of sugar)"
"https://www.simplyrecipes.com/recipes/asian_tuna_salad","Salt and black pepper to taste"
"https://www.simplyrecipes.com/recipes/asian_tuna_salad","2 Tbsp chopped cilantro"
"https://www.simplyrecipes.com/recipes/asian_tuna_salad","1 whole green onion, chopped"
"https://www.simplyrecipes.com/recipes/asian_tuna_salad","Optional: 8 ounces (dry) soba noodles* or fresh lettuce"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","1 large tomato, or about 3 canned plum tomatoes, chopped"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","6 garlic cloves, peeled"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","1/2-inch fresh ginger, peeled"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","1-inch piece cinnamon"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","2 cloves"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","2 green cardamom pods"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","3 tablespoons canola oil"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","1 teaspoon cumin seeds"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","1/2 medium onion, ends trimmed, cut into thin half moons"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","2 medium potatoes, peeled and chopped into 1/2-inch cubes"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","1/2 teaspoon salt"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","2 teaspoons turmeric"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","1/4 teaspoon cayenne pepper"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","1 1/2 teaspoons garam masala"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","3 cups frozen peas"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","2 tablespoons cream"
"https://www.seriouseats.com/recipes/2012/01/potato-and-pea-curry-aloo-matar-indian-recipe.html","fresh cilantro, for garnish"
"https://www.seriouseats.com/recipes/2012/03/easy-kale-quiche.html","1 large bunch (about 1 1/2 pounds) kale, thick stalks discarded, leaves roughly chopped"
"https://www.seriouseats.com/recipes/2012/03/easy-kale-quiche.html","Kosher salt and freshly ground black pepper"
"https://www.seriouseats.com/recipes/2012/03/easy-kale-quiche.html","1 1/2 cups half and half"
"https://www.seriouseats.com/recipes/2012/03/easy-kale-quiche.html","2 whole eggs"
"https://www.seriouseats.com/recipes/2012/03/easy-kale-quiche.html","4 ounces grated gruyère or Comté cheese"
"https://www.seriouseats.com/recipes/2012/03/easy-kale-quiche.html","1/8th teaspoon freshly grated nutmeg"
"https://www.seriouseats.com/recipes/2012/03/easy-kale-quiche.html","2 slices high quality sandwich bread or rustic country bread, crusts removed"
"https://www.seriouseats.com/recipes/2012/03/easy-kale-quiche.html","2 tablespoons butter"
"https://www.blueapron.com/recipes/thai-green-curry-chicken-squash-with-yu-choy-jasmine-rice-cashews","12 Boneless, Skinless Chicken Thighs"
"https://www.blueapron.com/recipes/thai-green-curry-chicken-squash-with-yu-choy-jasmine-rice-cashews","1 cup Jasmine Rice"
"https://www.blueapron.com/recipes/thai-green-curry-chicken-squash-with-yu-choy-jasmine-rice-cashews","1¾ cups Light Coconut Milk"
"https://www.blueapron.com/recipes/thai-green-curry-chicken-squash-with-yu-choy-jasmine-rice-cashews","2 cloves Garlic"
"https://www.blueapron.com/recipes/thai-green-curry-chicken-squash-with-yu-choy-jasmine-rice-cashews","1 Butternut Squash"
"https://www.blueapron.com/recipes/thai-green-curry-chicken-squash-with-yu-choy-jasmine-rice-cashews","1 bunch Yu Choy"
"https://www.blueapron.com/recipes/thai-green-curry-chicken-squash-with-yu-choy-jasmine-rice-cashews","1 Lime"
"https://www.blueapron.com/recipes/thai-green-curry-chicken-squash-with-yu-choy-jasmine-rice-cashews","1 bunch Cilantro"
"https://www.blueapron.com/recipes/thai-green-curry-chicken-squash-with-yu-choy-jasmine-rice-cashews","3 Tbsps Cashews"
"https://www.blueapron.com/recipes/thai-green-curry-chicken-squash-with-yu-choy-jasmine-rice-cashews","2 Tbsps Green Curry Paste"
"https://www.blueapron.com/recipes/thai-green-curry-chicken-squash-with-yu-choy-jasmine-rice-cashews","1½ Tbsps Coconut Palm Sugar"
"https://www.blueapron.com/recipes/thai-green-curry-chicken-squash-with-yu-choy-jasmine-rice-cashews","1 1-Inch Piece Ginger"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","3 slices white bread, crusts removed, roughly torn"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","1/3 cup buttermilk, plus more as needed"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","1 large onion, minced (about 1 1/2 cups), divided"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","12 cloves garlic, finely minced, divided"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","2 ounces grated Parmigiano-Reggiano, grated, plus more for serving"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","1/2 cup loosely packed fresh parsley leaves, minced"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","4 teaspoons kosher salt (18 grams)"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","Freshly ground black pepper"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","2 large eggs"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","2 teaspoons dried oregano, divided"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","1 pound ground beef (at least 25% fat)"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","1 1/4 pounds ground pork (at least 25% fat)"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","1/4 cup extra-virgin olive oil"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","3 (28-ounce) cans whole peeled tomatoes, crushed by hand"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","1/2 teaspoon red pepper flakes"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","1 sprig fresh basil"
"https://www.seriouseats.com/recipes/2015/01/slow-cooker-meatballs-recipe.html","Cooked pasta, for serving"
"https://www.tasteofhome.com/recipes/better-than-egg-salad","1/4 cup reduced-fat mayonnaise"
"https://www.tasteofhome.com/recipes/better-than-egg-salad","1/4 cup chopped celery"
"https://www.tasteofhome.com/recipes/better-than-egg-salad","2 green onions, chopped"
"https://www.tasteofhome.com/recipes/better-than-egg-salad","2 tablespoons sweet pickle relish"
"https://www.tasteofhome.com/recipes/better-than-egg-salad","1 tablespoon Dijon mustard"
"https://www.tasteofhome.com/recipes/better-than-egg-salad","1/4 teaspoon ground turmeric"
"https://www.tasteofhome.com/recipes/better-than-egg-salad","1/4 teaspoon salt"
"https://www.tasteofhome.com/recipes/better-than-egg-salad","1/8 teaspoon cayenne pepper"
"https://www.tasteofhome.com/recipes/better-than-egg-salad","1 package (12.3 ounces) silken firm tofu, cubed"
"https://www.tasteofhome.com/recipes/better-than-egg-salad","8 slices whole wheat bread"
"https://www.tasteofhome.com/recipes/better-than-egg-salad","4 lettuce leaves"
"https://www.tasteofhome.com/recipes/better-than-egg-salad","Coarsely ground pepper, optional"
"https://omnivorescookbook.com/chinese-eggplant-with-garlic-sauce","2 (10 oz. / 300 g) small Chinese long eggplant (, chopped to bite-size pieces (*Footnote 1))"
"https://omnivorescookbook.com/chinese-eggplant-with-garlic-sauce","1 teaspoon salt"
"https://omnivorescookbook.com/chinese-eggplant-with-garlic-sauce","1 tablespoon cornstarch"
"https://omnivorescookbook.com/chinese-eggplant-with-garlic-sauce","1 tablespoon light soy sauce ((or soy sauce))"
"https://omnivorescookbook.com/chinese-eggplant-with-garlic-sauce","1 tablespoon water"
"https://omnivorescookbook.com/chinese-eggplant-with-garlic-sauce","1/2 teaspoon dark soy sauce ((*see footnote 3))"
"https://omnivorescookbook.com/chinese-eggplant-with-garlic-sauce","2 teaspoons sugar"
"https://omnivorescookbook.com/chinese-eggplant-with-garlic-sauce","1 teaspoon cornstarch"
"https://omnivorescookbook.com/chinese-eggplant-with-garlic-sauce","2 1/2 tablespoons peanut oil ((or vegetable oil))"
"https://omnivorescookbook.com/chinese-eggplant-with-garlic-sauce","1 teaspoon ginger (, minced)"
"https://omnivorescookbook.com/chinese-eggplant-with-garlic-sauce","3 cloves garlic (, chopped)"
"https://sunbasket.com/recipe/lemongrass-chicken-zucchini-and-broccoli-stir-fry","1½ cups jasmine rice*"
"https://sunbasket.com/recipe/lemongrass-chicken-zucchini-and-broccoli-stir-fry","1 sweet potato"
"https://sunbasket.com/recipe/lemongrass-chicken-zucchini-and-broccoli-stir-fry","4 to 6 boneless skinless chicken thighs (about 1 pound total)"
"https://sunbasket.com/recipe/lemongrass-chicken-zucchini-and-broccoli-stir-fry","Sun Basket lemongrass paste (lemongrass - olive oil - fresh garlic - fresh ginger - turmeric)"
"https://sunbasket.com/recipe/lemongrass-chicken-zucchini-and-broccoli-stir-fry","4 or 5 radishes"
"https://sunbasket.com/recipe/lemongrass-chicken-zucchini-and-broccoli-stir-fry","1 pound broccoli"
"https://sunbasket.com/recipe/lemongrass-chicken-zucchini-and-broccoli-stir-fry","2 or 3 zucchini (about 1 pound total)"
"https://sunbasket.com/recipe/lemongrass-chicken-zucchini-and-broccoli-stir-fry","6 scallions"
"https://sunbasket.com/recipe/lemongrass-chicken-zucchini-and-broccoli-stir-fry","6 or 7 sprigs fresh cilantro"
"https://sunbasket.com/recipe/lemongrass-chicken-zucchini-and-broccoli-stir-fry","2 Thai chiles (optional)"
"https://sunbasket.com/recipe/lemongrass-chicken-zucchini-and-broccoli-stir-fry","Sweet stir-fry blend (coconut aminos - fish sauce)"
"https://sunbasket.com/recipe/lemongrass-chicken-zucchini-and-broccoli-stir-fry","*Not paleo; omit for a paleo-strict version."
"https://www.tasteofhome.com/recipes/quick-cream-of-mushroom-soup","2 tablespoons butter"
"https://www.tasteofhome.com/recipes/quick-cream-of-mushroom-soup","1/2 pound sliced fresh mushrooms"
"https://www.tasteofhome.com/recipes/quick-cream-of-mushroom-soup","1/4 cup chopped onion"
"https://www.tasteofhome.com/recipes/quick-cream-of-mushroom-soup","6 tablespoons all-purpose flour"
"https://www.tasteofhome.com/recipes/quick-cream-of-mushroom-soup","1/2 teaspoon salt"
